subjID,exptPart,trialNumber,roleCurrent,diceSides,trueRoll,reportedRoll,compLie,compUnifLie,callBS,playerTrialScore,oppTrialScore,playerTotalScore,oppTotalScore,waitTime,responseTime,catchQuestion,catchKey,catchResponse,catchResponseTime,trialTime
sona-39246,trial,90,bullshitDetector,10,4,4,4,False,True,1,4,318,252,5496.2626835456895,4438,,-1,-1,-1,20256
sona-39246,trial,91,bullshitter,10,7,7,4,False,False,7,3,325,255,2990.1608934929586,19759,What number did you actually roll?,7,7,3064,12112
sona-39246,trial,92,bullshitDetector,10,7,7,6,False,True,-2,7,323,262,5456.9816404685635,1522,,-1,-1,-1,8201
sona-39246,trial,93,bullshitter,10,9,9,6,False,True,9,-4,332,258,2374.7548473209954,8930,What number did you actually roll?,9,9,3080,13014
sona-39246,trial,94,bullshitDetector,10,2,8,8,False,True,5,-5,337,253,6245.640451430349,985,,-1,-1,-1,8537
sona-39246,trial,95,bullshitter,10,8,8,8,False,False,8,2,345,255,2927.066073206142,7289,,-1,-1,-1,9087
sona-39246,trial,96,bullshitDetector,10,9,9,6,False,True,-4,9,341,264,5767.999723446045,1326,,-1,-1,-1,8343
sona-39246,trial,97,bullshitter,10,10,10,6,False,False,10,0,351,264,2710.010805280098,8582,,-1,-1,-1,9983
sona-39246,trial,98,bullshitDetector,10,2,8,6,True,True,5,-5,356,259,6200.52009353957,1694,,-1,-1,-1,9663
sona-39246,trial,99,bullshitter,10,5,5,6,False,False,5,5,361,264,2090.1441589831056,8070,What number did you actually roll?,5,5,1832,9535
sona-39246,trial,100,bullshitDetector,10,10,7,6,True,True,5,-5,366,259,7300.960962285031,1977,,-1,-1,-1,10831
sona-37960,practice,1,bullshitter,10,10,10,0,False,False,10,0,10,0,2457.662506830584,1643583192015,What number did you actually roll?,10,10,7080,34615
sona-37960,practice,2,bullshitDetector,10,1,8,8,False,True,5,-5,15,-5,6439.6419327738395,5653,,-1,-1,-1,15889
sona-37960,trial,1,bullshitDetector,10,6,6,8,True,False,4,6,4,6,5162.857720063399,3183,,-1,-1,-1,10245
sona-37960,trial,2,bullshitter,10,6,6,8,False,False,6,4,10,10,2215.0535338618765,12888,What number did you actually roll?,6,6,3096,14833
sona-37960,trial,3,bullshitDetector,10,9,9,2,False,True,-4,9,6,19,6603.799451253394,2345,,-1,-1,-1,11026
sona-37960,trial,4,bullshitter,10,9,8,2,False,False,8,2,14,21,2914.7821654467216,11497,,-1,-1,-1,11483
sona-37960,trial,5,bullshitDetector,10,1,2,2,False,False,8,2,22,23,6406.816130966125,3941,,-1,-1,-1,14282
sona-37960,trial,6,bullshitter,10,0,0,2,False,True,0,5,22,28,3017.18817578348,15453,What number did you actually roll?,0,0,2802,15279
sona-37960,trial,7,bullshitDetector,10,1,1,2,True,True,4,1,26,29,6345.086017490064,3031,,-1,-1,-1,11451
sona-37960,trial,8,bullshitter,10,8,5,2,False,False,5,5,31,34,2322.3245745474705,10454,,-1,-1,-1,9312
sona-37960,trial,9,bullshitDetector,10,6,6,0,False,False,4,6,35,40,5840.49919315987,2530,,-1,-1,-1,10485
sona-37960,trial,10,bullshitter,10,9,9,0,False,False,9,1,44,41,3132.587243459357,11245,,-1,-1,-1,11730
sona-37960,trial,11,bullshitDetector,10,2,2,0,False,False,8,2,52,43,6719.8048835655645,8204,,-1,-1,-1,16507
sona-37960,trial,12,bullshitter,10,10,10,0,False,True,10,-5,62,38,2265.3558840874102,14244,What number did you actually roll?,10,10,3847,16248
sona-37960,trial,13,bullshitDetector,10,9,10,10,False,False,0,10,62,48,6381.101426063875,26864,,-1,-1,-1,36596
sona-37960,trial,14,bullshitter,10,0,0,10,False,False,0,10,62,58,2666.811375091139,42100,,-1,-1,-1,20183
sona-37960,trial,15,bullshitDetector,10,7,7,1,False,False,3,7,65,65,7107.738189781671,3490,,-1,-1,-1,12897
sona-37960,trial,16,bullshitter,10,9,9,1,False,False,9,1,74,66,2853.8850351920037,13673,What number did you actually roll?,9,9,2596,14676
sona-37960,trial,17,bullshitDetector,10,1,6,1,True,False,4,6,78,72,5412.471305548701,1553,,-1,-1,-1,8595
sona-37960,trial,18,bullshitter,10,4,2,1,False,False,2,8,80,80,2474.7487109709846,7431,What number did you actually roll?,4,4,3236,11671
sona-37960,trial,19,bullshitDetector,10,6,6,5,False,True,-1,6,79,86,6163.503813702246,1296,,-1,-1,-1,9229
sona-37960,trial,20,bullshitter,10,6,6,5,False,False,6,4,85,90,2674.283826119119,8646,,-1,-1,-1,10002
sona-37960,trial,21,bullshitDetector,10,9,9,6,False,True,-4,9,81,99,5311.50559616303,3305,,-1,-1,-1,10564
sona-37960,trial,22,bullshitter,10,7,7,6,False,False,7,3,88,102,2125.010806012781,11067,,-1,-1,-1,9438
sona-37960,trial,23,bullshitDetector,10,5,9,9,False,False,1,9,89,111,5703.184910412812,1522,,-1,-1,-1,8590
sona-37960,trial,24,bullshitter,10,7,7,9,False,False,7,3,96,114,2326.3112498989676,8546,What number did you actually roll?,7,7,3855,13714
sona-37960,trial,25,bullshitDetector,10,4,1,9,True,False,9,1,105,115,5809.503559830162,2804,,-1,-1,-1,10649
sona-37960,trial,26,bullshitter,10,5,3,9,False,False,3,7,108,122,2253.274500459518,11116,,-1,-1,-1,10144
sona-37960,trial,27,bullshitDetector,10,10,10,8,False,True,-5,10,103,132,7005.615802037777,2365,,-1,-1,-1,11535
sona-37960,trial,28,bullshitter,10,2,2,8,False,True,2,3,105,135,2935.658449717639,11368,What number did you actually roll?,2,2,2791,14041
sona-37960,trial,29,bullshitDetector,10,4,4,4,False,False,6,4,111,139,5135.9818767397655,4262,,-1,-1,-1,12047
sona-37960,trial,30,bullshitter,10,2,10,4,False,False,10,0,121,139,2291.6134845701054,13132,What number did you actually roll?,2,2,2546,13039
sona-37960,trial,31,bullshitDetector,10,9,10,10,False,True,5,-5,126,134,7485.070014819527,2335,,-1,-1,-1,11719
sona-37960,trial,32,bullshitter,10,7,3,10,False,False,3,7,129,141,2243.905288406036,10341,,-1,-1,-1,10009
sona-37960,trial,33,bullshitDetector,10,4,9,10,True,False,1,9,130,150,6722.767385939449,2040,,-1,-1,-1,10159
sona-37960,trial,34,bullshitter,10,2,2,10,False,False,2,8,132,158,2218.154835248494,8297,What number did you actually roll?,2,2,2604,11713
sona-37960,trial,35,bullshitDetector,10,1,4,4,False,False,6,4,138,162,6551.502058319695,1210,,-1,-1,-1,10012
sona-37960,trial,36,bullshitter,10,2,10,4,False,False,10,0,148,162,2707.4295215967427,9109,,-1,-1,-1,9681
sona-37960,trial,37,bullshitDetector,10,3,5,5,False,False,5,5,153,167,6225.893722374154,5534,,-1,-1,-1,13307
sona-37960,trial,38,bullshitter,10,0,0,5,False,False,0,10,153,177,2759.863560153644,12774,What number did you actually roll?,0,0,3643,13545
sona-37960,trial,39,bullshitDetector,10,5,5,5,False,False,5,5,158,182,6319.898599281774,1083,,-1,-1,-1,9252
sona-37960,trial,40,bullshitter,10,9,9,5,False,False,9,1,167,183,2462.0578236227325,8424,,-1,-1,-1,10311
sona-37960,trial,41,bullshitDetector,10,0,5,5,False,False,5,5,172,188,6447.160279714287,3980,,-1,-1,-1,12285
sona-37960,trial,42,bullshitter,10,1,1,5,False,True,1,4,173,192,2400.8263750456854,11594,,-1,-1,-1,9841
sona-37960,trial,43,bullshitDetector,10,0,1,1,False,False,9,1,182,193,5580.553942182333,2844,,-1,-1,-1,9830
sona-37960,trial,44,bullshitter,10,3,3,1,False,True,3,2,185,195,2085.687428173442,9395,What number did you actually roll?,3,3,2629,11258
sona-37960,trial,45,bullshitDetector,10,6,10,10,False,False,0,10,185,205,5134.571185836263,1157,,-1,-1,-1,8182
sona-37960,trial,46,bullshitter,10,8,8,10,False,False,8,2,193,207,2453.7745823548576,12773,,-1,-1,-1,15643
sona-37960,trial,47,bullshitDetector,10,7,7,3,False,False,3,7,196,214,5495.316296736088,1607,,-1,-1,-1,8832
sona-37960,trial,48,bullshitter,10,3,3,3,False,False,3,7,199,221,3037.7611467475367,9011,What number did you actually roll?,3,3,2982,13055
sona-37960,trial,49,bullshitDetector,10,6,3,3,True,False,7,3,206,224,5969.176038455311,1144,,-1,-1,-1,8833
sona-37960,trial,50,bullshitter,10,7,7,3,False,True,7,-2,213,222,2504.7808072381013,11891,What number did you actually roll?,7,7,2575,15779
sona-37960,trial,51,bullshitDetector,10,5,10,3,True,False,0,10,213,232,6914.822085339594,2349,,-1,-1,-1,10952
sona-37960,trial,52,bullshitter,10,9,8,3,False,False,8,2,221,234,2222.0407522087835,13466,,-1,-1,-1,13920
sona-37960,trial,53,bullshitDetector,10,3,3,3,False,False,7,3,228,237,5675.2864288795045,1716,,-1,-1,-1,9061
sona-37960,trial,54,bullshitter,10,7,7,3,False,False,7,3,235,240,2633.686946249223,10066,,-1,-1,-1,10612
sona-37960,trial,55,bullshitDetector,10,6,6,5,False,False,4,6,239,246,5160.644428297091,1370,,-1,-1,-1,8345
sona-37960,trial,56,bullshitter,10,0,0,5,False,False,0,10,239,256,2908.725675833486,11758,What number did you actually roll?,0,0,3788,17077
sona-37960,trial,57,bullshitDetector,10,8,3,5,True,False,7,3,246,259,5235.612492234817,3085,,-1,-1,-1,9882
sona-37960,trial,58,bullshitter,10,10,10,5,False,False,10,0,256,259,2161.5852616989982,10806,What number did you actually roll?,10,10,4124,14321
sona-37960,trial,59,bullshitDetector,10,8,0,5,True,False,10,0,266,259,7381.146767800165,1357,,-1,-1,-1,10426
sona-37960,trial,60,bullshitter,10,4,4,5,False,False,4,6,270,265,2951.0715979092693,13570,,-1,-1,-1,15452
sona-37960,trial,61,bullshitDetector,10,0,2,2,False,False,8,2,278,267,6181.5090179937815,1093,,-1,-1,-1,8801
sona-37960,trial,62,bullshitter,10,2,3,2,False,False,3,7,281,274,2298.8305873597656,8626,,-1,-1,-1,10061
sona-37960,trial,63,bullshitDetector,10,3,6,6,False,False,4,6,285,280,6725.58875077532,1207,,-1,-1,-1,9449
sona-37960,trial,64,bullshitter,10,5,3,6,False,False,3,7,288,287,2719.5646718429844,10548,What number did you actually roll?,5,5,3106,16259
sona-37960,trial,65,bullshitDetector,10,10,10,1,False,False,0,10,288,297,7205.900906188464,1230,,-1,-1,-1,11138
sona-37960,trial,66,bullshitter,10,7,4,1,False,False,4,6,292,303,2391.7081869917934,9054,,-1,-1,-1,9135
sona-37960,trial,67,bullshitDetector,10,7,7,3,False,False,3,7,295,310,5336.765889148783,8712,,-1,-1,-1,15699
sona-37960,trial,68,bullshitter,10,5,5,3,False,False,5,5,300,315,2610.463150841673,16372,What number did you actually roll?,5,5,2903,13109
sona-37960,trial,69,bullshitDetector,10,7,7,5,False,False,3,7,303,322,5987.40733741411,1284,,-1,-1,-1,9346
sona-37960,trial,70,bullshitter,10,2,2,5,False,False,2,8,305,330,2427.6011096707334,9300,What number did you actually roll?,2,2,6282,17355
sona-37960,trial,71,bullshitDetector,10,7,7,4,False,False,3,7,308,337,6584.746553025743,1121,,-1,-1,-1,9636
sona-37960,trial,72,bullshitter,10,6,6,4,False,False,6,4,314,341,2947.344544659384,9030,,-1,-1,-1,10645
sona-37960,trial,73,bullshitDetector,10,1,5,5,False,False,5,5,319,346,5497.733796156475,1547,,-1,-1,-1,9533
sona-37960,trial,74,bullshitter,10,7,4,5,False,True,-5,5,314,351,2483.392059879935,15541,What number did you actually roll?,7,4,3420,23320
sona-37960,trial,75,bullshitDetector,10,5,8,8,False,False,2,8,316,359,5824.978082792496,1296,,-1,-1,-1,9129
sona-37960,trial,76,bullshitter,10,8,8,8,False,False,8,2,324,361,2888.260980935058,15629,,-1,-1,-1,16895
sona-37960,trial,77,bullshitDetector,10,9,10,8,True,False,0,10,324,371,5542.1777099044175,1602,,-1,-1,-1,9460
sona-37960,trial,78,bullshitter,10,5,5,8,False,False,5,5,329,376,2649.7868754190586,15744,What number did you actually roll?,5,5,2803,19340
sona-37960,trial,79,bullshitDetector,10,6,6,3,False,False,4,6,333,382,6748.880328643169,33451,,-1,-1,-1,42378
sona-37960,trial,80,bullshitter,10,2,2,3,False,False,2,8,335,390,2953.7750498934965,63377,,-1,-1,-1,33480
sona-37960,trial,81,bullshitDetector,10,9,9,6,False,True,-4,9,331,399,6037.425447624737,2323,,-1,-1,-1,10498
sona-37960,trial,82,bullshitter,10,0,10,6,False,False,10,0,341,399,2710.0513220846356,10373,,-1,-1,-1,10484
sona-37960,trial,83,bullshitDetector,10,7,7,3,False,True,-2,7,339,406,5722.922400539679,1627,,-1,-1,-1,9254
sona-37960,trial,84,bullshitter,10,1,1,3,False,True,1,4,340,410,2768.5262476456055,7970,What number did you actually roll?,1,1,2432,11241
sona-37960,trial,85,bullshitDetector,10,4,4,0,False,False,6,4,346,414,6285.774899237716,1116,,-1,-1,-1,9781
sona-37960,trial,86,bullshitter,10,6,2,0,False,False,2,8,348,422,2813.5434843495386,9149,,-1,-1,-1,10046
sona-37960,trial,87,bullshitDetector,10,4,4,1,False,False,6,4,354,426,5381.27207488991,1241,,-1,-1,-1,8479
sona-37960,trial,88,bullshitter,10,2,2,1,False,False,2,8,356,434,2103.226621625181,8091,What number did you actually roll?,2,2,2182,11317
sona-37960,trial,89,bullshitDetector,10,3,6,6,False,False,4,6,360,440,5803.530532473116,1099,,-1,-1,-1,8329
sona-37960,trial,90,bullshitter,10,0,0,6,False,False,0,10,360,450,2585.5221954961053,7020,,-1,-1,-1,8699
sona-37960,trial,91,bullshitDetector,10,10,10,3,False,True,-5,10,355,460,5520.932221334885,1633,,-1,-1,-1,8702
sona-37960,trial,92,bullshitter,10,4,6,3,False,True,-5,5,350,465,2129.166002735436,8206,What number did you actually roll?,4,4,2196,10984
sona-37960,trial,93,bullshitDetector,10,3,3,3,False,False,7,3,357,468,5271.127276606829,1109,,-1,-1,-1,7931
sona-37960,trial,94,bullshitter,10,9,8,3,False,False,8,2,365,470,3006.452918025057,7860,What number did you actually roll?,9,9,2717,12557
sona-37960,trial,95,bullshitDetector,10,3,10,3,True,False,0,10,365,480,5213.381674090482,1178,,-1,-1,-1,7812
sona-37960,trial,96,bullshitter,10,3,4,3,False,False,4,6,369,486,3130.2590059909967,8185,,-1,-1,-1,10250
sona-37960,trial,97,bullshitDetector,10,5,5,5,False,False,5,5,374,491,5324.572109625506,1040,,-1,-1,-1,8171
sona-37960,trial,98,bullshitter,10,7,10,5,False,True,-5,5,369,496,2532.3135697644184,9251,,-1,-1,-1,10395
sona-37960,trial,99,bullshitDetector,10,7,10,10,False,True,5,-5,374,491,5134.891001371155,1499,,-1,-1,-1,8474
sona-37960,trial,100,bullshitter,10,7,8,10,False,True,-5,5,369,496,2625.949926956246,8137,What number did you actually roll?,7,8,2169,15429
sona-41222,practice,1,bullshitter,10,2,10,0,False,False,10,0,10,0,2083.4632003019324,1643925377988,What number did you tell the other player?,10,10,12617,56130
sona-41222,practice,2,bullshitDetector,10,3,3,2,False,True,2,3,12,3,7053.236517136404,24706,,-1,-1,-1,42047
sona-41222,trial,1,bullshitDetector,10,7,8,8,False,True,5,-5,5,-5,5799.702287022019,3727,,-1,-1,-1,11902
sona-41222,trial,2,bullshitter,10,10,10,8,False,False,10,0,15,-5,2350.234476977852,12461,What number did you tell the other player?,10,10,4281,15537
sona-41222,trial,3,bullshitDetector,10,8,4,8,True,False,6,4,21,-1,6957.255070984866,5157,,-1,-1,-1,15079
sona-41222,trial,4,bullshitter,10,3,10,8,False,False,10,0,31,-1,2844.5227847584297,14091,,-1,-1,-1,11637
sona-41222,trial,5,bullshitDetector,10,6,6,0,False,False,4,6,35,5,6973.232964577263,2736,,-1,-1,-1,21152
sona-41222,trial,6,bullshitter,10,9,10,0,False,False,10,0,45,5,2361.96792824329,21241,What number did you tell the other player?,10,10,4764,20745
sona-41222,trial,7,bullshitDetector,10,1,4,4,False,False,6,4,51,9,6977.372941154028,2532,,-1,-1,-1,14821
sona-41222,trial,8,bullshitter,10,8,10,4,False,True,-5,5,46,14,2768.2015558742746,24725,,-1,-1,-1,50883
sona-41222,trial,9,bullshitDetector,10,2,5,4,True,True,5,-5,51,9,7241.176570536316,2708,,-1,-1,-1,20978
sona-41222,trial,10,bullshitter,10,5,10,4,False,False,10,0,61,9,2275.4509744114084,18915,,-1,-1,-1,21251
sona-41222,trial,11,bullshitDetector,10,0,9,9,False,False,1,9,62,18,5193.491004767488,2763,,-1,-1,-1,9852
sona-41222,trial,12,bullshitter,10,0,10,9,False,False,10,0,72,18,2123.138414367456,13800,What number did you tell the other player?,10,10,4387,17689
sona-41222,trial,13,bullshitDetector,10,5,10,10,False,True,5,-5,77,13,5194.827412125993,4152,,-1,-1,-1,11719
sona-41222,trial,14,bullshitter,10,4,10,10,False,False,10,0,87,13,2272.179707899564,11599,What number did you tell the other player?,10,10,3328,136752
sona-41222,trial,15,bullshitDetector,10,6,10,10,False,True,5,-5,92,8,6741.02081338678,3324,,-1,-1,-1,138055
sona-41222,trial,16,bullshitter,10,5,10,10,False,True,-5,5,87,13,3231.353802400463,138286,,-1,-1,-1,13524
sona-41222,trial,17,bullshitDetector,10,1,3,3,False,False,7,3,94,16,5253.64387853992,2564,,-1,-1,-1,9850
sona-41222,trial,18,bullshitter,10,5,10,3,False,False,10,0,104,16,2127.6973579787946,10084,What number did you tell the other player?,10,10,4474,25632
sona-41222,trial,19,bullshitDetector,10,10,10,8,False,True,-5,10,99,26,7397.692101648044,2743,,-1,-1,-1,13095
sona-41222,trial,20,bullshitter,10,6,10,8,False,False,10,0,109,26,2855.6780201365127,10939,,-1,-1,-1,31243
sona-41222,trial,21,bullshitDetector,10,0,0,0,False,False,10,0,119,26,5545.550165433547,4247,,-1,-1,-1,15914
sona-41222,trial,22,bullshitter,10,1,10,0,False,False,10,0,129,26,2936.0077462808126,22896,,-1,-1,-1,19080
sona-41222,trial,23,bullshitDetector,10,3,0,0,True,False,10,0,139,26,7092.6376521587135,4372,,-1,-1,-1,15843
sona-41222,trial,24,bullshitter,10,3,10,0,False,True,-5,5,134,31,2338.310908367829,14108,What number did you tell the other player?,10,10,2637,46136
sona-41222,trial,25,bullshitDetector,10,7,7,6,False,True,-2,7,132,38,6092.7740549543705,30104,,-1,-1,-1,64824
sona-41222,trial,26,bullshitter,10,6,10,6,False,False,10,0,142,38,2234.023579740394,69348,What number did you tell the other player?,10,10,3679,37902
sona-41222,trial,27,bullshitDetector,10,8,8,4,False,True,-3,8,139,46,7206.034620747706,2173,,-1,-1,-1,18022
sona-41222,trial,28,bullshitter,10,4,10,4,False,False,10,0,149,46,2204.6117454131336,21729,,-1,-1,-1,27012
sona-41222,trial,29,bullshitDetector,10,10,10,0,False,True,-5,10,144,56,5521.601407932065,11729,,-1,-1,-1,19536
sona-41222,trial,30,bullshitter,10,9,10,0,False,False,10,0,154,56,2269.431692093117,28239,What number did you tell the other player?,10,10,5610,48143
sona-41222,trial,31,bullshitDetector,10,9,10,10,False,True,5,-5,159,51,5354.888906098237,1410,,-1,-1,-1,8449
sona-41222,trial,32,bullshitter,10,6,10,10,False,False,10,0,169,51,3173.692586612702,9326,,-1,-1,-1,13944
sona-41222,trial,33,bullshitDetector,10,8,6,10,True,True,5,-5,174,46,6618.361700363272,1960,,-1,-1,-1,10436
sona-41222,trial,34,bullshitter,10,2,10,10,False,True,-5,5,169,51,3179.1612125615598,9544,,-1,-1,-1,11189
sona-41222,trial,35,bullshitDetector,10,5,8,8,False,True,5,-5,174,46,7211.81348171693,1276,,-1,-1,-1,11305
sona-41222,trial,36,bullshitter,10,9,9,8,False,False,9,1,183,47,2176.8423860583002,9880,What number did you tell the other player?,9,9,4265,14293
sona-41222,trial,37,bullshitDetector,10,4,5,5,False,True,5,-5,188,42,6312.151621212646,3434,,-1,-1,-1,11861
sona-41222,trial,38,bullshitter,10,8,8,5,False,False,8,2,196,44,2988.7647629873018,10734,,-1,-1,-1,11014
sona-41222,trial,39,bullshitDetector,10,9,9,1,False,True,-4,9,192,53,7319.1736670130285,1328,,-1,-1,-1,10747
sona-41222,trial,40,bullshitter,10,6,6,1,False,False,6,4,198,57,2309.8930649546487,21279,What number did you tell the other player?,6,6,4419,31172
sona-41222,trial,41,bullshitDetector,10,0,3,1,True,True,5,-5,203,52,5849.099182974064,2334,,-1,-1,-1,12943
sona-41222,trial,42,bullshitter,10,1,10,1,False,True,-5,5,198,57,2965.9771342724844,13843,What number did you tell the other player?,10,10,3180,15594
sona-41222,trial,43,bullshitDetector,10,1,10,10,False,True,5,-5,203,52,5674.534311847099,1290,,-1,-1,-1,9054
sona-41222,trial,44,bullshitter,10,5,10,10,False,True,-5,5,198,57,2082.9450004581267,9320,,-1,-1,-1,9412
sona-41222,trial,45,bullshitDetector,10,1,5,5,False,True,5,-5,203,52,6228.006776490067,1272,,-1,-1,-1,1283323
sona-41222,trial,46,bullshitter,10,2,10,5,False,False,10,0,213,52,2922.961789228867,1285453,,-1,-1,-1,13144
sona-41222,trial,47,bullshitDetector,10,1,8,8,False,True,5,-5,218,47,6189.884254507657,1776,,-1,-1,-1,11443
sona-41222,trial,48,bullshitter,10,6,10,8,False,False,10,0,228,47,2555.6844696089674,13277,What number did you tell the other player?,10,10,4323,17159
sona-41222,trial,49,bullshitDetector,10,0,3,8,True,False,7,3,235,50,6453.2657434839075,1649,,-1,-1,-1,10025
sona-41222,trial,50,bullshitter,10,6,10,8,False,False,10,0,245,50,3158.706572790989,10707,What number did you tell the other player?,10,10,3141,20611
sona-41222,trial,51,bullshitDetector,10,5,2,8,True,False,8,2,253,52,6341.824303059664,1668,,-1,-1,-1,9857
sona-41222,trial,52,bullshitter,10,8,10,8,False,True,-5,5,248,57,2410.853099058956,8821,,-1,-1,-1,9411
sona-41222,trial,53,bullshitDetector,10,0,4,4,False,False,6,4,254,61,5780.014199807576,2126,,-1,-1,-1,9924
sona-41222,trial,54,bullshitter,10,8,8,4,False,False,8,2,262,63,2366.26153787973,10472,,-1,-1,-1,10156
sona-41222,trial,55,bullshitDetector,10,4,10,4,True,True,5,-5,267,58,6084.328962692692,1249,,-1,-1,-1,10534
sona-41222,trial,56,bullshitter,10,9,9,4,False,False,9,1,276,59,3208.181496664522,10452,What number did you tell the other player?,9,9,14450,26336
sona-41222,trial,57,bullshitDetector,10,0,6,6,False,True,5,-5,281,54,6724.766567980223,48446,,-1,-1,-1,57350
sona-41222,trial,58,bullshitter,10,2,10,6,False,True,-5,5,276,59,2978.9185483225447,56912,What number did you tell the other player?,10,10,4379,17612
sona-41222,trial,59,bullshitDetector,10,2,9,9,False,True,5,-5,281,54,5875.641226658065,1244,,-1,-1,-1,8796
sona-41222,trial,60,bullshitter,10,9,10,9,False,False,10,0,291,54,3102.572333460518,8342,,-1,-1,-1,16065
sona-41222,trial,61,bullshitDetector,10,4,7,7,False,True,5,-5,296,49,6873.15710980012,1371,,-1,-1,-1,11381
sona-41222,trial,62,bullshitter,10,1,10,7,False,False,10,0,306,49,2814.9736123048315,10599,What number did you tell the other player?,10,10,2809,13499
sona-41222,trial,63,bullshitDetector,10,0,8,8,False,True,5,-5,311,44,5212.1451845763095,1148,,-1,-1,-1,8169
sona-41222,trial,64,bullshitter,10,0,10,8,False,True,-5,5,306,49,2543.4556114571756,8069,,-1,-1,-1,10122
sona-41222,trial,65,bullshitDetector,10,3,3,3,False,False,7,3,313,52,6256.993166079104,1399,,-1,-1,-1,9867
sona-41222,trial,66,bullshitter,10,2,10,3,False,False,10,0,323,52,3101.593871675954,9177,,-1,-1,-1,11658
sona-41222,trial,67,bullshitDetector,10,9,9,5,False,True,-4,9,319,61,5624.0384382878165,1018,,-1,-1,-1,8111
sona-41222,trial,68,bullshitter,10,1,10,5,False,False,10,0,329,61,2440.2112551680666,8514,What number did you tell the other player?,10,10,3788,13525
sona-41222,trial,69,bullshitDetector,10,7,7,7,False,True,-2,7,327,68,5134.29501218002,1039,,-1,-1,-1,7649
sona-41222,trial,70,bullshitter,10,10,10,7,False,True,10,-5,337,63,2181.9198788304725,6984,What number did you tell the other player?,10,1,3189,16495
sona-41222,trial,71,bullshitDetector,10,3,6,6,False,True,5,-5,342,58,5646.015712390401,1002,,-1,-1,-1,10704
sona-41222,trial,72,bullshitter,10,1,10,6,False,True,-5,5,337,63,2121.4649261098657,10738,,-1,-1,-1,13864
sona-41222,trial,73,bullshitDetector,10,2,8,8,False,True,5,-5,342,58,6145.714743515586,1193,,-1,-1,-1,9405
sona-41222,trial,74,bullshitter,10,6,10,8,False,False,10,0,352,58,2415.96411659729,8559,What number did you tell the other player?,10,10,2590,12746
sona-41222,trial,75,bullshitDetector,10,1,1,0,False,False,9,1,361,59,5387.4015024485,1254,,-1,-1,-1,44167
sona-41222,trial,76,bullshitter,10,5,10,0,False,True,-5,5,356,64,3222.5639114054934,55438,,-1,-1,-1,21313
sona-41222,trial,77,bullshitDetector,10,3,3,0,False,False,7,3,363,67,6143.188087768791,1408,,-1,-1,-1,9925
sona-41222,trial,78,bullshitter,10,1,10,0,False,False,10,0,373,67,2307.271138987162,9032,What number did you tell the other player?,10,10,3570,16031
sona-41222,trial,79,bullshitDetector,10,7,7,2,False,True,-2,7,371,74,7061.174567445666,1612,,-1,-1,-1,10537
sona-41222,trial,80,bullshitter,10,1,10,2,False,False,10,0,381,74,2380.290586559525,9123,,-1,-1,-1,10860
sona-41222,trial,81,bullshitDetector,10,7,7,1,False,True,-2,7,379,81,6148.338453012459,1068,,-1,-1,-1,8764
sona-41222,trial,82,bullshitter,10,3,10,1,False,False,10,0,389,81,2294.325146891088,7714,,-1,-1,-1,9591
sona-41222,trial,83,bullshitDetector,10,2,9,1,True,True,5,-5,394,76,7480.021574119221,1270,,-1,-1,-1,10291
sona-41222,trial,84,bullshitter,10,8,8,1,False,False,8,2,402,78,2801.4515991391095,7196,What number did you tell the other player?,8,8,3076,12722
sona-41222,trial,85,bullshitDetector,10,8,8,0,False,True,-3,8,399,86,5184.07739843146,1017,,-1,-1,-1,8048
sona-41222,trial,86,bullshitter,10,8,8,0,False,False,8,2,407,88,2491.127466418294,9070,What number did you tell the other player?,8,8,3585,14561
sona-41222,trial,87,bullshitDetector,10,10,10,2,False,True,-5,10,402,98,6703.423357610678,1099,,-1,-1,-1,9528
sona-41222,trial,88,bullshitter,10,6,10,2,False,True,-5,5,397,103,2562.074648973261,8206,,-1,-1,-1,9832
sona-41222,trial,89,bullshitDetector,10,2,0,2,True,False,10,0,407,103,5225.168961356541,1594,,-1,-1,-1,8319
sona-41222,trial,90,bullshitter,10,8,10,2,False,False,10,0,417,103,2359.9646010822407,10079,,-1,-1,-1,14930
sona-41222,trial,91,bullshitDetector,10,3,8,8,False,True,5,-5,422,98,5691.086366053583,1234,,-1,-1,-1,9324
sona-41222,trial,92,bullshitter,10,9,9,8,False,False,9,1,431,99,2693.9206470922436,8973,What number did you tell the other player?,9,9,3456,13695
sona-41222,trial,93,bullshitDetector,10,0,2,8,True,False,8,2,439,101,7178.440201554954,1374,,-1,-1,-1,10642
sona-41222,trial,94,bullshitter,10,0,10,8,False,False,10,0,449,101,3091.4840138792965,8804,What number did you tell the other player?,10,10,3319,13617
sona-41222,trial,95,bullshitDetector,10,4,4,4,False,True,1,4,450,105,5961.5524532976515,1721,,-1,-1,-1,93950
sona-41222,trial,96,bullshitter,10,7,10,4,False,False,10,0,460,105,2870.666240790437,93654,,-1,-1,-1,10436
sona-41222,trial,97,bullshitDetector,10,3,5,4,True,True,5,-5,465,100,6300.81982806889,1151,,-1,-1,-1,11081
sona-41222,trial,98,bullshitter,10,2,10,4,False,True,-5,5,460,105,2137.306646929206,10168,What number did you tell the other player?,10,10,4017,13153
sona-41222,trial,99,bullshitDetector,10,10,10,5,False,True,-5,10,455,115,5763.220922279583,1081,,-1,-1,-1,8861
